question,correct_answer,model_output,extracted_info,correct,urls
return the stock ticker of EUGIA PHARMA SPECIALITIES LTD,EUGIA PHARMA SPECLTS,"EUGIA PHARMA SPECIALITIES LTD is a wholly-owned subsidiary of Aurobindo Pharma Limited. It is not directly listed on any stock exchange.

However, Aurobindo Pharma Limited is listed on the following exchanges:
*   **BSE:** 524804
*   **NSE:** AUROPHARMA",,False,
return the stock ticker of BRISTOL MYERS SQUIBB,BRISTOL MYERS SQUIBB,"The stock ticker for Bristol Myers Squibb is BMY.
",,False,
return the stock ticker of ZHUHAI BEIHAI BIOTECH CO LTD,ZHUHAI,"Unfortunately, I am unable to find the stock ticker for ZHUHAI BEIHAI BIOTECH CO LTD. I did find information indicating that EquityZen may offer pre-IPO shares of Beihai Biotech (BEIB). However, this is not the same as a publicly traded stock ticker.

I also found a stock ticker for Zhuhai Bojay Electronics Co Ltd (SZ: 002975). But, this is a different company.
",,False,
return the stock ticker of HORIZON THERAPEUTICS USA INC,HORIZON,"The stock ticker for Horizon Therapeutics USA Inc. (Horizon Therapeutics Public Limited Company) was HZNP. However, it's important to note that Horizon Therapeutics was acquired by Amgen and as of October 6, 2023, it operates as a subsidiary of Amgen Inc. Therefore, HZNP is no longer actively traded.
",,False,
return the stock ticker of ZHUHAI BEIHAI BIOTECH CO LTD,ZHUHAI,"Unfortunately, I am unable to find the stock ticker for ZHUHAI BEIHAI BIOTECH CO LTD. While I can provide information about the company, including recent partnerships and drug development, a stock ticker symbol does not appear to be publicly available.

",,False,
return the stock ticker of ZHUHAI BEIHAI BIOTECH CO LTD,ZHUHAI,"I was unable to find the stock ticker for ZHUHAI BEIHAI BIOTECH CO LTD. However, I did find the following information:

*   EquityZen provides information and the ability to invest in pre-IPO shares of Beihai Biotech under the ticker symbol BEIB.
*   Zydus Lifesciences has a partnership with Zhuhai Beihai Biotech for the commercialization of BEIZRAY in the US. Zydus Lifesciences is listed on the NSE under the symbol ZYDUSLIFE.",,False,
return the stock ticker of BRISTOL MYERS SQUIBB,BRISTOL MYERS SQUIBB,"The stock ticker for Bristol-Myers Squibb is BMY, and it is traded on the NYSE (New York Stock Exchange).
",,False,
return the stock ticker of FRESENIUS KABI USA LLC,FRESENIUS KABI USA,"Fresenius Kabi USA is a subsidiary of Fresenius SE & Co. KGaA. The stock ticker for Fresenius SE & Co. KGaA is FSNUY. It is traded on the over-the-counter (OTC) market.
",,False,
return the stock ticker of BAYER HEALTHCARE PHARMACEUTICALS INC,BAYER HLTHCARE,"Based on the search results, here are the possible stock tickers for Bayer:

*   **BAYN:** This is the ticker for BAYER AG NA O.N. on the XETR exchange.
*   **BAYRY:** This is the ticker for Bayer AG ADR, which trades on the Nasdaq.
*   **BAYGn:** This is another ticker for Bayer AG NA on the Xetra stock exchange.",,False,
return the stock ticker of PHARMACYCLICS LLC,PHARMACYCLICS LLC,"The stock ticker for Pharmacyclics LLC is PCYC. However, it's important to note that Pharmacyclics was acquired by AbbVie Inc. in 2015 and is no longer a publicly traded company.
",,False,
return the stock ticker of ZHUHAI BEIHAI BIOTECH CO LTD,ZHUHAI,"Unfortunately, I am unable to find the stock ticker for ZHUHAI BEIHAI BIOTECH CO LTD. Publicly traded companies have stock tickers, but it is possible that this company is privately held.

There is a similarly named company, Zhuhai Bojay Electronics Co Ltd, which has the stock ticker SZ: 002975.
",,False,
return the stock ticker of SUN PHARMACEUTICAL INDUSTRIES LTD,SUN PHARM,"The stock ticker for Sun Pharmaceutical Industries Ltd. depends on the exchange:

*   **NSE (National Stock Exchange of India):** SUNPHARMA
*   **BSE (Bombay Stock Exchange):** 524715",,False,
return the stock ticker of HORIZON THERAPEUTICS USA INC,HORIZON,"The stock ticker for Horizon Therapeutics USA Inc. (Horizon Therapeutics PLC) is HZNP. However, please note that as of October 6, 2023, Horizon Therapeutics Public Limited Company operates as a subsidiary of Amgen Inc.
",,False,
return the stock ticker of JANSSEN PRODUCTS LP,JANSSEN PRODS,"Janssen Products LP is a subsidiary of Johnson & Johnson. Johnson & Johnson's stock ticker is JNJ and is listed on the New York Stock Exchange (NYSE).
",,False,
return the stock ticker of NOVARTIS PHARMACEUTICALS CORP,NOVARTIS,"The stock ticker for Novartis Pharmaceuticals Corp. (Novartis AG) is NVS. It is listed on the NYSE (New York Stock Exchange). Additionally, it is listed on the SIX exchange under the ticker NOVN.
",,False,
return the stock ticker of BRISTOL-MYERS SQUIBB CO,BRISTOL-MYERS,"The stock ticker for Bristol-Myers Squibb Co. is BMY.
",,False,
return the stock ticker of BRISTOL-MYERS SQUIBB CO,BRISTOL-MYERS,"The stock ticker for Bristol-Myers Squibb Co. is BMY. It is traded on the NYSE (New York Stock Exchange).
",,False,
return the stock ticker of ZHUHAI BEIHAI BIOTECH CO LTD,ZHUHAI,"Unfortunately, I am unable to find the stock ticker for ZHUHAI BEIHAI BIOTECH CO LTD. I did find the stock ticker for Zhuhai Bojay Electronics Co Ltd, which is SZ: 002975. I also found information that indicates that pre-IPO shares of Beihai Biotech stock can be purchased through EquityZen.
",,False,
return the stock ticker of DEXCEL PHARMA TECHNOLOGIES LTD,DEXCEL,"Dexcel Pharma Technologies Ltd. does not have its own publicly traded stock ticker. However, it is a major shareholder in other companies, including:

*   **Roivant Sciences Ltd. (ROIV)**
*   **Protalix BioTherapeutics Inc (PLX)**
*   **Intec Parent Inc (NTEC)**",,False,
return the stock ticker of DEXCEL PHARMA TECHNOLOGIES LTD,DEXCEL,"Based on the search results, Dexcel Pharma Technologies Ltd. is a privately held company and does not have its own stock ticker. However, it holds a significant number of shares in publicly traded companies. For example, it owns shares in:

*   **Roivant Sciences Ltd (ROIV)**
*   **Protalix BioTherapeutics Inc (PLX)**
*   **Intec Parent Inc (NTEC)**

",,False,
return the stock ticker of EUGIA PHARMA SPECIALITIES LTD,EUGIA PHARMA SPECLTS,"Based on the search results, EUGIA PHARMA SPECIALITIES LTD is a subsidiary of Aurobindo Pharma Limited. It is not directly listed on any stock exchange.

However, Aurobindo Pharma Ltd. is listed on the following exchanges:
*   **BSE:** 524804
*   **NSE:** AUROPHARMA",,False,
return the stock ticker of ABBVIE INC,ABBVIE,"The stock ticker for AbbVie Inc. is ABBV.
",,False,
return the stock ticker of GENUS LIFE SCIENCES INC,GENUS LIFESCIENCES,"I am unable to find a stock ticker for ""GENUS LIFE SCIENCES INC."" However, I did find information about ""Genus PLC"", a British-based biotechnology company, which has the ticker ""GNS"" on the London Stock Exchange.
",,False,
return the stock ticker of DEXCEL PHARMA TECHNOLOGIES LTD,DEXCEL,"While I cannot find a direct stock ticker for Dexcel Pharma Technologies LTD, the search results indicate that they are a major shareholder in several publicly traded companies. Here's a list of companies and their tickers where Dexcel Pharma Technologies LTD has a significant ownership stake:

*   **Roivant Sciences Ltd. (ROIV)**
*   **Protalix BioTherapeutics Inc (PLX)**
*   **Intec Parent Inc (NTEC)** (though their position in this company appears smaller and was last updated in 2020)

Please note that Dexcel Pharma Technologies LTD itself may not be a publicly traded company, which would explain the lack of a direct stock ticker. Instead, they hold significant shares in the companies listed above.
",,False,
return the stock ticker of NOVARTIS PHARMACEUTICALS CORP,NOVARTIS,"The stock ticker for Novartis Pharmaceuticals Corp depends on the stock exchange:

*   **NYSE:** NVS
*   **SIX Swiss Exchange:** NOVN",,False,
